step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
6177,PAYMENT,31770.84,80901.21,49130.37,799.86,32570.7,0
6178,DEBIT,6014.05,34889.3,28875.25,6713.9,12727.95,0
6179,TRANSFER,24738.4,94786.47,70048.07,10479.89,35218.29,0
6180,PAYMENT,7135.92,80579.12,73443.2,13046.98,20182.9,0
6181,PAYMENT,17536.78,90158.27,72621.49,8662.49,26199.27,0
6182,CASH_OUT,13457.19,32462.26,19005.07,151.8,13608.99,0
6183,PAYMENT,20057.93,40450.77,20392.84,11377.57,31435.5,0
6184,CASH_IN,1371.05,78635.48,77264.43,1521.83,2892.88,0
6185,PAYMENT,29119.0,87575.71,58456.71,28101.06,57220.06,0
6186,DEBIT,11439.07,44217.89,32778.82,40397.36,51836.43,0
6187,TRANSFER,15488.06,50302.02,34813.96,47901.73,63389.79,0
6188,DEBIT,13006.27,56832.58,43826.31,32019.01,45025.28,0
6189,TRANSFER,3379.99,13306.52,9926.53,2580.42,5960.41,0
6190,CASH_OUT,30773.13,84264.64,53491.51,23142.84,53915.97,0
6191,CASH_IN,7787.3,57605.39,49818.09,47523.69,55310.99,0
6192,TRANSFER,20651.82,80355.21,59703.39,48042.78,68694.6,0
6193,PAYMENT,296.19,50896.04,50599.85,13071.54,13367.73,0
6194,CASH_OUT,41537.62,94491.99,52954.37,36537.75,78075.37,0
6195,TRANSFER,36693.83,42021.59,5327.76,14545.36,51239.19,1
6196,DEBIT,14939.76,95740.9,80801.14,7985.65,22925.41,0
6197,PAYMENT,9553.93,68205.73,58651.8,12106.04,21659.97,0
6198,CASH_OUT,78698.06,82400.41,3702.35,20587.48,99285.54,1
6199,PAYMENT,5385.94,27017.29,21631.35,19114.54,24500.48,0
6200,CASH_IN,5372.11,91109.93,85737.82,9179.25,14551.36,0
6201,DEBIT,6855.12,51267.64,44412.52,3715.8,10570.92,0
6202,TRANSFER,34005.94,76537.18,42531.24,16802.13,50808.07,0
6203,PAYMENT,1438.4,12670.72,11232.32,13082.36,14520.76,0
6204,TRANSFER,18674.04,91548.31,72874.27,22298.02,40972.06,0
6205,PAYMENT,365.98,40683.21,40317.23,21878.72,22244.7,0
6206,DEBIT,778.26,2510.97,1732.71,12795.5,13573.76,0
6207,DEBIT,3892.49,9243.9,5351.41,12471.5,16363.99,0
6208,PAYMENT,38419.17,97785.28,59366.11,38709.67,77128.84,0
6209,DEBIT,17437.05,87424.57,69987.52,48143.48,65580.53,0
6210,CASH_IN,2235.19,15029.1,12793.91,8536.35,10771.54,0
6211,CASH_IN,12353.8,96886.94,84533.14,49618.95,61972.75,0
6212,DEBIT,20736.07,59807.64,39071.57,36014.11,56750.18,0
6213,PAYMENT,8392.05,50108.77,41716.72,32882.78,41274.83,0
6214,CASH_OUT,11034.19,26673.15,15638.96,20898.01,31932.2,0
6215,CASH_OUT,2908.6,25366.98,22458.38,14128.16,17036.76,0
6216,DEBIT,36366.97,81906.78,45539.81,30812.75,67179.72,0
6217,DEBIT,3954.06,13831.27,9877.21,13772.65,17726.71,0
6218,CASH_OUT,1242.05,36351.19,35109.14,11961.56,13203.61,0
6219,PAYMENT,12969.19,28211.82,15242.63,21861.01,34830.2,0
6220,CASH_IN,993.08,3856.78,2863.7,32729.38,33722.46,0
6221,CASH_OUT,40367.61,91212.28,50844.67,9369.39,49737.0,0
6222,TRANSFER,1314.46,52949.23,51634.77,18979.43,20293.89,0
6223,TRANSFER,13200.51,36351.86,23151.35,46051.09,59251.6,0
6224,TRANSFER,5775.18,32831.46,27056.28,40477.99,46253.17,0
6225,CASH_OUT,1441.84,3164.49,1722.65,10777.76,12219.6,0
6226,CASH_IN,555.6,1948.15,1392.55,31468.98,32024.58,0
6227,CASH_IN,4329.48,85293.99,80964.51,10827.36,15156.84,0
6228,PAYMENT,17719.19,99716.56,81997.37,19322.43,37041.62,0
6229,PAYMENT,28748.28,84489.95,55741.67,42666.23,71414.51,0
6230,PAYMENT,31705.57,85810.54,54104.97,7729.54,39435.11,0
6231,CASH_OUT,22877.29,74442.95,51565.66,41395.57,64272.86,0
6232,CASH_OUT,1036.37,16667.7,15631.33,13465.82,14502.19,0
6233,CASH_OUT,592.69,2926.13,2333.44,12869.9,13462.59,0
6234,PAYMENT,10571.92,96485.35,85913.43,29392.82,39964.74,0
6235,PAYMENT,294.68,8664.32,8369.64,37960.65,38255.33,0
6236,PAYMENT,34161.32,95040.85,60879.53,18717.59,52878.91,0
6237,TRANSFER,14192.13,29833.61,15641.48,21803.03,35995.16,0
6238,CASH_OUT,6946.82,26856.79,19909.97,18085.14,25031.96,0
6239,CASH_IN,2872.6,32714.78,29842.18,31582.01,34454.61,0
6240,CASH_IN,31355.23,63607.33,32252.1,16944.67,48299.9,0
6241,TRANSFER,8017.69,18098.19,10080.5,32721.57,40739.26,0
6242,PAYMENT,8473.37,51704.62,43231.25,16781.45,25254.82,0
6243,CASH_OUT,31400.59,82873.05,51472.46,33921.93,65322.52,0
6244,PAYMENT,28302.94,98288.78,69985.84,48670.1,76973.04,0
6245,CASH_OUT,59040.3,63020.32,3980.02,40097.11,99137.41,1
6246,CASH_IN,1799.68,16962.76,15163.08,39988.84,41788.52,0
6247,CASH_OUT,8945.4,28235.65,19290.25,48817.95,57763.35,0
6248,PAYMENT,3970.69,13876.7,9906.01,38981.91,42952.6,0
6249,TRANSFER,7374.88,56559.18,49184.3,20058.0,27432.88,0
6250,DEBIT,35133.12,92501.32,57368.2,21954.18,57087.3,0
6251,DEBIT,1354.73,4145.85,2791.12,24782.96,26137.69,0
6252,CASH_OUT,26093.56,76212.89,50119.33,13292.28,39385.84,0
6253,PAYMENT,27899.23,96503.05,68603.82,41998.96,69898.19,0
6254,DEBIT,1311.78,16756.27,15444.49,5765.86,7077.64,0
6255,DEBIT,8929.14,75656.22,66727.08,1212.65,10141.79,0
6256,CASH_OUT,4398.85,87507.85,83109.0,30095.88,34494.73,0
6257,PAYMENT,2541.56,9142.12,6600.56,7320.6,9862.16,0
6258,DEBIT,16714.02,53466.86,36752.84,42256.1,58970.12,0
6259,CASH_OUT,19069.93,79909.45,60839.52,27322.33,46392.26,0
6260,PAYMENT,1196.7,19097.41,17900.71,2247.82,3444.52,0
6261,PAYMENT,2220.01,89034.98,86814.97,42455.63,44675.64,0
6262,CASH_IN,21701.6,50119.19,28417.59,47538.29,69239.89,0
6263,TRANSFER,2392.79,5758.22,3365.43,42709.32,45102.11,0
6264,TRANSFER,3239.46,52826.34,49586.88,14666.17,17905.63,0
6265,DEBIT,15054.28,86131.08,71076.8,2504.12,17558.4,0
6266,PAYMENT,2747.56,24150.48,21402.92,23246.23,25993.79,0
6267,CASH_OUT,83736.9,95325.17,11588.27,33660.18,117397.08,1
6268,CASH_OUT,35007.51,85187.63,50180.12,15451.18,50458.69,0
6269,CASH_IN,11691.08,61866.32,50175.24,17314.73,29005.81,0
6270,DEBIT,17508.56,62226.4,44717.84,23129.25,40637.81,0
6271,CASH_IN,3271.94,19020.32,15748.38,8982.75,12254.69,0
6272,PAYMENT,25562.06,68016.43,42454.37,19936.37,45498.43,0
6273,CASH_IN,6318.06,19988.67,13670.61,44377.77,50695.83,0
6274,CASH_IN,13305.88,45905.94,32600.06,35821.32,49127.2,0
6275,TRANSFER,159.04,26218.66,26059.62,31634.42,31793.46,0
6276,PAYMENT,4161.34,49273.62,45112.28,31487.46,35648.8,0
6277,TRANSFER,11713.42,41119.39,29405.97,25958.38,37671.8,0
6278,PAYMENT,593.24,82379.72,81786.48,20170.9,20764.14,0
6279,TRANSFER,22043.72,57701.69,35657.97,3494.8,25538.52,0
6280,CASH_IN,7226.55,63455.97,56229.42,27174.14,34400.69,0
6281,CASH_OUT,19542.52,72361.53,52819.01,41250.0,60792.52,0
6282,PAYMENT,1154.98,9015.95,7860.97,3058.9,4213.88,0
6283,DEBIT,3627.24,7577.28,3950.04,17303.86,20931.1,0
6284,PAYMENT,47680.35,97039.87,49359.52,26346.47,74026.82,0
6285,CASH_OUT,18192.41,53584.31,35391.9,28236.44,46428.85,0
6286,TRANSFER,26333.95,86443.67,60109.72,28697.31,55031.26,0
6287,CASH_OUT,6618.29,95483.74,88865.45,22310.94,28929.23,0
6288,TRANSFER,4179.32,29038.35,24859.03,11682.8,15862.12,0
6289,CASH_OUT,3669.04,28143.23,24474.19,15730.0,19399.04,0
6290,CASH_IN,962.6,60185.91,59223.31,26960.12,27922.72,0
6291,DEBIT,145.17,8539.14,8393.97,30308.42,30453.59,0
6292,PAYMENT,4508.53,16075.11,11566.58,8446.65,12955.18,0
6293,DEBIT,5151.65,27386.01,22234.36,36500.9,41652.55,0
6294,DEBIT,44182.44,89781.59,45599.15,20122.36,64304.8,0
6295,CASH_OUT,1407.25,9925.19,8517.94,42483.76,43891.01,0
6296,TRANSFER,32155.19,32158.1,2.91,14593.2,46748.39,1
6297,TRANSFER,4838.65,38996.81,34158.16,31160.68,35999.33,0
6298,TRANSFER,2115.19,30039.1,27923.91,34864.4,36979.59,0
6299,PAYMENT,2644.18,5324.84,2680.66,12705.21,15349.39,0
6300,TRANSFER,233.58,1703.67,1470.09,45288.63,45522.21,0
6301,TRANSFER,12252.98,79204.14,66951.16,47424.01,59676.99,0
6302,PAYMENT,14424.17,44903.11,30478.94,15562.85,29987.02,0
6303,CASH_OUT,11273.86,97396.23,86122.37,39780.44,51054.3,0
6304,CASH_IN,25998.28,56315.75,30317.47,25528.77,51527.05,0
6305,PAYMENT,13967.48,52690.8,38723.32,34366.89,48334.37,0
6306,PAYMENT,26417.46,78080.21,51662.75,24091.41,50508.87,0
6307,DEBIT,2815.53,48799.76,45984.23,16719.81,19535.34,0
6308,CASH_IN,167.79,18718.65,18550.86,7989.93,8157.72,0
6309,DEBIT,25007.0,89417.3,64410.3,37994.82,63001.82,0
6310,CASH_IN,17721.78,84274.37,66552.59,43377.48,61099.26,0
6311,PAYMENT,23665.13,84011.63,60346.5,18864.81,42529.94,0
6312,TRANSFER,820.26,13602.25,12781.99,8245.34,9065.6,0
6313,CASH_OUT,1456.48,10194.84,8738.36,4608.14,6064.62,0
6314,TRANSFER,34307.24,97115.29,62808.05,32273.23,66580.47,0
6315,CASH_IN,21491.97,69377.31,47885.34,41559.77,63051.74,0
6316,CASH_OUT,29324.85,63618.26,34293.41,46493.32,75818.17,0
6317,TRANSFER,593.06,3177.41,2584.35,11440.83,12033.89,0
6318,PAYMENT,17425.24,60423.24,42998.0,14470.88,31896.12,0
6319,DEBIT,1716.23,4039.16,2322.93,19193.98,20910.21,0
6320,DEBIT,25850.89,95283.7,69432.81,34331.74,60182.63,0
6321,PAYMENT,3579.66,11621.8,8042.14,41113.79,44693.45,0
6322,TRANSFER,20351.58,83807.85,63456.27,15953.47,36305.05,0
6323,CASH_OUT,43668.94,89633.6,45964.66,40990.1,84659.04,0
6324,CASH_OUT,14800.89,89679.78,74878.89,5901.9,20702.79,0
6325,DEBIT,407.95,76554.72,76146.77,16310.43,16718.38,0
6326,DEBIT,31589.41,83220.67,51631.26,35998.91,67588.32,0
6327,CASH_OUT,26342.54,64528.45,38185.91,14428.84,40771.38,0
6328,CASH_OUT,5285.25,30298.43,25013.18,25979.3,31264.55,0
6329,CASH_OUT,4740.77,58133.86,53393.09,7467.67,12208.44,0
6330,CASH_OUT,8519.09,75350.21,66831.12,5004.98,13524.07,0
6331,PAYMENT,19383.57,66953.94,47570.37,21874.53,41258.1,0
6332,PAYMENT,18935.1,47849.15,28914.05,48427.93,67363.03,0
6333,DEBIT,29619.28,99824.98,70205.7,23286.9,52906.18,0
6334,CASH_IN,20150.16,56481.83,36331.67,33837.41,53987.57,0
6335,CASH_OUT,75147.35,75811.91,664.56,6583.63,81730.98,1
6336,DEBIT,16622.79,75140.13,58517.34,18859.01,35481.8,0
6337,CASH_IN,10255.14,78295.92,68040.78,14272.28,24527.42,0
6338,CASH_OUT,611.1,15768.3,15157.2,15409.7,16020.8,0
6339,DEBIT,2734.74,82532.81,79798.07,3092.36,5827.1,0
6340,PAYMENT,9059.54,52180.08,43120.54,27144.12,36203.66,0
6341,CASH_IN,16112.61,50341.39,34228.78,5971.31,22083.92,0
6342,DEBIT,8854.58,49994.57,41139.99,15498.71,24353.29,0
6343,TRANSFER,10391.78,82109.17,71717.39,45496.79,55888.57,0
6344,CASH_IN,996.62,96315.09,95318.47,9976.13,10972.75,0
6345,DEBIT,33149.18,92301.82,59152.64,40064.12,73213.3,0
6346,TRANSFER,13929.16,33602.48,19673.32,18910.96,32840.12,0
6347,CASH_IN,4973.41,34821.74,29848.33,48167.3,53140.71,0
6348,PAYMENT,20613.63,54419.87,33806.24,353.55,20967.18,0
6349,TRANSFER,1527.65,4547.54,3019.89,2918.86,4446.51,0
6350,TRANSFER,4515.13,44852.56,40337.43,29629.23,34144.36,0
6351,DEBIT,1228.27,4139.1,2910.83,37171.8,38400.07,0
6352,PAYMENT,2160.97,72918.69,70757.72,26706.83,28867.8,0
6353,PAYMENT,1797.9,17433.9,15636.0,17641.24,19439.14,0
6354,TRANSFER,37211.29,76893.21,39681.92,46465.76,83677.05,0
6355,PAYMENT,16887.21,42059.26,25172.05,24754.84,41642.05,0
6356,CASH_IN,3214.7,24139.82,20925.12,40924.93,44139.63,0
6357,DEBIT,8054.45,86566.06,78511.61,30214.35,38268.8,0
6358,DEBIT,22285.08,48777.05,26491.97,39523.41,61808.49,0
6359,CASH_IN,26728.32,64055.03,37326.71,33247.43,59975.75,0
6360,CASH_IN,3695.44,46335.87,42640.43,42190.77,45886.21,0
6361,PAYMENT,342.78,32623.66,32280.88,9589.89,9932.67,0
6362,TRANSFER,33381.38,71680.89,38299.51,26944.17,60325.55,0
6363,PAYMENT,9959.19,60790.62,50831.43,43676.71,53635.9,0
6364,TRANSFER,3755.2,63955.18,60199.98,31131.97,34887.17,0
6365,PAYMENT,23868.08,79931.28,56063.2,32599.19,56467.27,0
6366,CASH_IN,1058.3,3135.8,2077.5,30425.69,31483.99,0
6367,TRANSFER,5053.9,23445.02,18391.12,4792.89,9846.79,0
6368,PAYMENT,2917.2,10328.34,7411.14,18166.82,21084.02,0
6369,CASH_OUT,4433.9,21521.05,17087.15,10152.9,14586.8,0
6370,CASH_OUT,741.3,19456.08,18714.78,26395.11,27136.41,0
6371,TRANSFER,6365.19,91317.86,84952.67,8815.74,15180.93,0
6372,CASH_OUT,30842.12,91162.18,60320.06,16640.69,47482.81,0
6373,CASH_OUT,30075.57,61056.35,30980.78,25882.73,55958.3,0
6374,TRANSFER,2842.09,78709.97,75867.88,47988.53,50830.62,0
6375,CASH_OUT,17401.05,69527.56,52126.51,35386.25,52787.3,0
6376,PAYMENT,12607.66,75104.96,62497.3,19414.01,32021.67,0
6377,CASH_OUT,30304.59,72238.45,41933.86,49459.57,79764.16,0
6378,CASH_OUT,2439.24,7559.97,5120.73,42465.94,44905.18,0
6379,DEBIT,1353.58,2880.14,1526.56,48907.24,50260.82,0
6380,CASH_OUT,12395.71,55996.23,43600.52,49214.07,61609.78,0
6381,CASH_IN,26570.27,67593.14,41022.87,10124.61,36694.88,0
6382,CASH_OUT,18988.57,39942.6,20954.03,38074.04,57062.61,0
6383,DEBIT,613.43,2321.89,1708.46,28778.19,29391.62,0
6384,TRANSFER,3169.99,66543.96,63373.97,1160.62,4330.61,0
6385,DEBIT,7037.02,25798.53,18761.51,49343.54,56380.56,0
6386,CASH_OUT,41297.76,91944.72,50646.96,8026.4,49324.16,0
6387,CASH_IN,21372.81,81725.8,60352.99,11349.5,32722.31,0
6388,CASH_OUT,8527.2,24931.57,16404.37,14665.37,23192.57,0
6389,CASH_IN,2781.35,61758.17,58976.82,25920.31,28701.66,0
6390,CASH_IN,270.08,25219.92,24949.84,16242.88,16512.96,0
6391,CASH_OUT,206.56,95597.53,95390.97,38804.8,39011.36,0
6392,CASH_OUT,18273.31,93855.96,75582.65,12048.24,30321.55,0
6393,CASH_OUT,864.89,2519.93,1655.04,41232.89,42097.78,0
6394,CASH_OUT,12665.11,46667.27,34002.16,7096.51,19761.62,0
6395,PAYMENT,2580.63,28520.7,25940.07,38025.27,40605.9,0
6396,CASH_IN,5331.8,89326.98,83995.18,19064.31,24396.11,0
6397,PAYMENT,13505.02,29894.63,16389.61,8910.94,22415.96,0
6398,CASH_IN,9590.95,55815.08,46224.13,38080.66,47671.61,0
6399,TRANSFER,16212.9,72833.43,56620.53,37693.52,53906.42,0
6400,PAYMENT,9879.34,50205.08,40325.74,18623.7,28503.04,0
6401,CASH_OUT,392.08,63258.47,62866.39,35556.35,35948.43,0
6402,CASH_IN,2377.13,51876.48,49499.35,47874.82,50251.95,0
6403,PAYMENT,26229.5,72342.07,46112.57,34149.69,60379.19,0
6404,CASH_OUT,6244.52,66967.77,60723.25,33078.17,39322.69,0
6405,PAYMENT,8185.41,20316.19,12130.78,4791.81,12977.22,0
6406,CASH_OUT,1266.77,97706.76,96439.99,36083.48,37350.25,0
6407,DEBIT,13863.68,34206.05,20342.37,42781.83,56645.51,0
6408,DEBIT,3235.8,49069.14,45833.34,36229.9,39465.7,0
6409,TRANSFER,12654.06,91531.12,78877.06,28779.97,41434.03,0
6410,DEBIT,7036.99,93104.7,86067.71,32667.32,39704.31,0
6411,DEBIT,5931.84,50680.69,44748.85,23059.16,28991.0,0
6412,TRANSFER,16424.98,61129.47,44704.49,8211.82,24636.8,0
6413,PAYMENT,2033.0,9019.68,6986.68,34597.45,36630.45,0
6414,CASH_OUT,5542.64,32305.32,26762.68,6595.27,12137.91,0
6415,CASH_IN,8637.62,22586.9,13949.28,15606.72,24244.34,0
6416,PAYMENT,6476.08,51352.17,44876.09,45145.64,51621.72,0
6417,PAYMENT,10246.94,24635.41,14388.47,14227.9,24474.84,0
6418,DEBIT,18872.34,74250.76,55378.42,5689.15,24561.49,0
6419,PAYMENT,15740.63,76451.9,60711.27,23812.71,39553.34,0
6420,CASH_IN,1794.17,4602.57,2808.4,35849.31,37643.48,0
6421,TRANSFER,16248.22,83548.46,67300.24,29213.9,45462.12,0
6422,PAYMENT,7944.27,21749.3,13805.03,5054.92,12999.19,0
6423,CASH_IN,20316.61,66572.52,46255.91,38844.98,59161.59,0
6424,CASH_OUT,13584.93,70878.78,57293.85,16014.25,29599.18,0
6425,CASH_IN,18784.37,71361.19,52576.82,38498.63,57283.0,0
6426,DEBIT,25649.71,61451.02,35801.31,24686.47,50336.18,0
6427,PAYMENT,22417.31,46260.33,23843.02,1614.55,24031.86,0
6428,CASH_IN,294.34,13795.34,13501.0,34016.7,34311.04,0
6429,CASH_IN,11434.04,82212.29,70778.25,32881.13,44315.17,0
6430,TRANSFER,19120.73,99236.53,80115.8,12137.65,31258.38,0
6431,TRANSFER,1145.69,4558.84,3413.15,19739.1,20884.79,0
6432,DEBIT,26406.65,81455.91,55049.26,46674.71,73081.36,0
6433,PAYMENT,28058.82,67670.15,39611.33,43737.59,71796.41,0
6434,PAYMENT,368.4,20887.82,20519.42,18503.96,18872.36,0
6435,TRANSFER,2638.5,36200.94,33562.44,9757.6,12396.1,0
6436,DEBIT,9378.39,19445.68,10067.29,4732.58,14110.97,0
6437,CASH_OUT,9446.72,78689.92,69243.2,34595.19,44041.91,0
6438,TRANSFER,1548.6,46267.47,44718.87,36056.38,37604.98,0
6439,PAYMENT,2980.23,17799.74,14819.51,20699.54,23679.77,0
6440,TRANSFER,19037.5,41758.3,22720.8,8208.56,27246.06,0
6441,CASH_OUT,29806.51,75570.88,45764.37,21890.91,51697.42,0
6442,CASH_OUT,815.96,38447.34,37631.38,38137.72,38953.68,0
6443,CASH_OUT,2637.68,8479.58,5841.9,12385.29,15022.97,0
6444,PAYMENT,3748.93,84463.86,80714.93,1254.87,5003.8,0
6445,PAYMENT,8522.33,60992.27,52469.94,8975.77,17498.1,0
6446,TRANSFER,976.67,5451.68,4475.01,31568.7,32545.37,0
6447,CASH_OUT,4221.32,30598.11,26376.79,28798.78,33020.1,0
6448,PAYMENT,14518.94,31846.05,17327.11,20132.05,34650.99,0
6449,CASH_OUT,17094.86,47048.39,29953.53,35167.25,52262.11,0
6450,DEBIT,21982.25,63730.23,41747.98,11551.74,33533.99,0
6451,PAYMENT,41952.01,92376.33,50424.32,18242.45,60194.46,0
6452,CASH_IN,14735.89,53227.79,38491.9,9448.28,24184.17,0
6453,TRANSFER,2280.93,29215.32,26934.39,49628.1,51909.03,0
6454,CASH_IN,10727.0,47858.81,37131.81,9207.68,19934.68,0
6455,CASH_OUT,5898.43,15574.73,9676.3,35008.08,40906.51,0
6456,CASH_OUT,11552.51,38829.53,27277.02,18752.4,30304.91,0
6457,PAYMENT,15778.35,57703.88,41925.53,9467.79,25246.14,0
6458,CASH_IN,24008.82,80127.44,56118.62,17745.11,41753.93,0
6459,TRANSFER,27875.89,56459.07,28583.18,18674.43,46550.32,0
6460,CASH_IN,7990.97,36721.04,28730.07,21074.82,29065.79,0
6461,CASH_OUT,1999.92,62155.1,60155.18,41940.32,43940.24,0
6462,TRANSFER,11085.09,30022.72,18937.63,3345.91,14431.0,0
6463,TRANSFER,21821.64,48243.64,26422.0,28756.92,50578.56,0
6464,TRANSFER,6292.3,23722.14,17429.84,6783.03,13075.33,0
6465,DEBIT,16905.85,40488.94,23583.09,24677.41,41583.26,0
6466,CASH_IN,7065.68,51406.1,44340.42,47637.98,54703.66,0
6467,CASH_IN,12513.32,36299.54,23786.22,9347.57,21860.89,0
6468,TRANSFER,706.24,4793.34,4087.1,45466.88,46173.12,0
6469,CASH_IN,1269.63,3364.75,2095.12,28668.2,29937.83,0
6470,CASH_OUT,18272.27,40289.26,22016.99,27273.15,45545.42,0
6471,TRANSFER,19237.73,77662.02,58424.29,26854.27,46092.0,0
6472,CASH_IN,1628.39,3514.68,1886.29,49145.86,50774.25,0
6473,DEBIT,35616.22,83863.56,48247.34,35242.93,70859.15,0
6474,CASH_OUT,447.16,47860.57,47413.41,2580.61,3027.77,0
6475,TRANSFER,82374.57,93081.38,10706.81,32332.16,114706.73,1
6476,PAYMENT,1135.69,66588.4,65452.71,18757.49,19893.18,0
6477,DEBIT,7210.08,85661.15,78451.07,45561.67,52771.75,0
6478,CASH_IN,969.93,10605.48,9635.55,24380.39,25350.32,0
6479,DEBIT,14750.82,36371.55,21620.73,46875.9,61626.72,0
6480,TRANSFER,15458.75,40456.19,24997.44,19975.43,35434.18,0
6481,TRANSFER,4204.55,22626.34,18421.79,5230.34,9434.89,0
6482,CASH_OUT,25664.68,69615.9,43951.22,23966.74,49631.42,0
6483,CASH_IN,14652.98,29682.83,15029.85,47509.12,62162.1,0
6484,CASH_OUT,6280.53,78156.02,71875.49,22452.87,28733.4,0
6485,CASH_IN,5339.28,50104.14,44764.86,33640.08,38979.36,0
6486,CASH_IN,8019.12,39105.59,31086.47,15987.03,24006.15,0
6487,DEBIT,5794.74,33405.01,27610.27,38150.25,43944.99,0
6488,PAYMENT,4883.18,68760.66,63877.48,17695.33,22578.51,0
6489,TRANSFER,3042.87,39283.46,36240.59,11785.65,14828.52,0
6490,CASH_IN,16264.91,94014.5,77749.59,2237.92,18502.83,0
6491,DEBIT,852.87,13681.96,12829.09,44782.43,45635.3,0
6492,CASH_IN,818.87,1667.32,848.45,8525.82,9344.69,0
6493,TRANSFER,37415.07,92499.71,55084.64,34674.08,72089.15,0
6494,CASH_IN,5952.98,17654.98,11702.0,21041.66,26994.64,0
6495,CASH_IN,7365.36,86263.65,78898.29,18007.62,25372.98,0
6496,TRANSFER,23175.01,66914.14,43739.13,33848.27,57023.28,0
6497,DEBIT,11512.82,51210.54,39697.72,12377.28,23890.1,0
6498,DEBIT,8434.79,32174.13,23739.34,10305.95,18740.74,0
6499,DEBIT,13865.43,32917.95,19052.52,43649.31,57514.74,0
6500,CASH_OUT,1163.64,16707.89,15544.25,30738.55,31902.19,0
6501,CASH_OUT,20489.35,53058.87,32569.52,38375.16,58864.51,0
6502,PAYMENT,23618.75,54710.58,31091.83,48354.4,71973.15,0
6503,TRANSFER,555.95,14335.38,13779.43,5060.69,5616.64,0
6504,TRANSFER,29617.61,66289.23,36671.62,22747.28,52364.89,0
6505,DEBIT,7755.95,37783.39,30027.44,15881.06,23637.01,0
6506,CASH_IN,20868.03,49805.42,28937.39,45006.96,65874.99,0
6507,PAYMENT,707.42,22283.45,21576.03,33124.89,33832.31,0
6508,TRANSFER,297.49,8522.2,8224.71,7656.03,7953.52,0
6509,CASH_OUT,5708.61,37725.85,32017.24,24559.94,30268.55,0
6510,TRANSFER,3476.37,59511.75,56035.38,37161.01,40637.38,0
6511,TRANSFER,936.75,3805.36,2868.61,47621.45,48558.2,0
6512,DEBIT,13783.83,30439.96,16656.13,2682.67,16466.5,0
6513,TRANSFER,2214.16,32345.45,30131.29,16612.41,18826.57,0
6514,PAYMENT,7845.37,94652.58,86807.21,1283.52,9128.89,0
6515,TRANSFER,30259.87,76116.56,45856.69,11834.96,42094.83,0
6516,PAYMENT,10781.78,23641.81,12860.03,26739.09,37520.87,0
6517,TRANSFER,2660.84,35589.73,32928.89,18890.15,21550.99,0
6518,PAYMENT,22150.31,52026.28,29875.97,9244.32,31394.63,0
6519,CASH_IN,11403.43,58498.27,47094.84,4919.92,16323.35,0
6520,PAYMENT,28755.18,69632.44,40877.26,40369.98,69125.16,0
6521,CASH_IN,13867.81,36641.89,22774.08,15270.15,29137.96,0
6522,TRANSFER,21416.92,95177.1,73760.18,6843.34,28260.26,0
6523,PAYMENT,919.74,2119.84,1200.1,26176.27,27096.01,0
6524,CASH_OUT,8706.17,17719.33,9013.16,24659.22,33365.39,0
6525,CASH_OUT,80671.21,82702.36,2031.15,27422.91,108094.12,1
6526,DEBIT,36897.57,74226.27,37328.7,13124.82,50022.39,0
6527,DEBIT,24166.53,55288.78,31122.25,17378.79,41545.32,0
6528,CASH_IN,2014.32,81984.49,79970.17,4322.82,6337.14,0
6529,CASH_OUT,28063.05,28594.82,531.77,24926.65,52989.7,1
6530,PAYMENT,716.71,2119.28,1402.57,13222.73,13939.44,0
6531,CASH_OUT,8690.44,36998.19,28307.75,15957.04,24647.48,0
6532,DEBIT,7239.64,30309.63,23069.99,19714.44,26954.08,0
6533,DEBIT,24093.97,71322.97,47229.0,19688.1,43782.07,0
6534,TRANSFER,20899.28,89152.74,68253.46,9784.05,30683.33,0
6535,PAYMENT,28449.08,76666.68,48217.6,744.84,29193.92,0
6536,TRANSFER,1052.99,5071.07,4018.08,36642.63,37695.62,0
6537,PAYMENT,7707.0,51431.53,43724.53,10145.62,17852.62,0
6538,CASH_IN,42919.59,94416.61,51497.02,24144.4,67063.99,0
6539,CASH_OUT,9389.16,64958.25,55569.09,11291.05,20680.21,0
6540,DEBIT,11708.18,34106.77,22398.59,12334.19,24042.37,0
6541,PAYMENT,2838.39,7314.42,4476.03,37857.78,40696.17,0
6542,CASH_IN,3923.1,15078.65,11155.55,12633.31,16556.41,0
6543,CASH_IN,2859.33,7222.93,4363.6,30911.04,33770.37,0
6544,CASH_IN,47411.31,98513.68,51102.37,13589.17,61000.48,0
6545,CASH_IN,2921.36,26061.76,23140.4,47886.26,50807.62,0
6546,DEBIT,8051.42,38387.5,30336.08,42520.26,50571.68,0
6547,PAYMENT,15440.73,86366.67,70925.94,28370.2,43810.93,0
6548,CASH_OUT,9087.01,57998.56,48911.55,22205.2,31292.21,0
6549,CASH_OUT,13615.89,46944.9,33329.01,35275.3,48891.19,0
6550,PAYMENT,36111.72,76544.46,40432.74,43030.92,79142.64,0
6551,CASH_IN,2620.16,31976.62,29356.46,17277.94,19898.1,0
6552,PAYMENT,16007.32,60585.96,44578.64,48581.38,64588.7,0
6553,PAYMENT,9717.9,79141.57,69423.67,26194.81,35912.71,0
